ID,RM_ADD_OP,RM_ADD_DATE,RM_ADD_TIME,RM_EDIT_OP,RM_EDIT_DATE,RM_EDIT_TIME,RM_CUST,RM_NUMBER,RM_NAME,RM_NOTE_1,RM_NOTE_2,RM_NOTE_3,RM_DBL_1,RM_DBL_2,RM_DBL_3,RM_DATE_1,RM_ACTIVE,RM_COY_NUM,RM_TAX_NUM,RM_BUYER_NAME,RM_BUYER_SAL,RM_BUYER_PHONE,RM_ACCTS_NAME,RM_ACCTS_SAL,RM_ACCTS_PHONE,RM_PARENT,RM_REP,RM_AREA,RM_ANAL,RM_SOURCE,RM_INDUSTRY,RM_INDUSTRY_1,RM_INDUSTRY_2,RM_INDUSTRY_3,RM_INDUSTRY_4,RM_CATEGORY,RM_PROGRAM,RM_PROGRAM_1,RM_PROGRAM_2,RM_PROGRAM_3,RM_PROGRAM_4,RM_PROGRAM_5,RM_PROGRAM_6,RM_PROGRAM_7,RM_PROGRAM_8,RM_PROGRAM_9,RM_STD_ACCT,RM_STD_BRANCH,RM_USAGE,RM_CURR,RM_BAL_TYPE,RM_STATUS,RM_DELETE,RM_TERMS,RM_TERM_DAY,RM_CRD_LIMIT,RM_CRD_RATING,RM_OVERDUE_INT,RM_AGING_INT,RM_INSTANT,RM_ARTWORK_FILE,RM_NEW_EXPIRY,RM_STMT_MSGS,RM_STD_METHOD,RM_STD_CB_BANK,RM_STD_RCPT_TYPE,RM_STD_CUST_BANK,RM_STD_CUST_BRAN,RM_STD_DRAWER,RM_STD_REFERENCE,RM_SEC_RCPT_TYPE,RM_SEC_CUST_BANK,RM_SEC_CUST_BRAN,RM_SEC_DRAWER,RM_SEC_REFERENCE,RM_PROMPT_DISC,RM_STD_TAX,RM_INV_DISC,RM_PRICE_SCALE,RM_BROKER_COMM,RM_JOB_MARKUP,RM_JOB_GRADING,RM_JOB_PRIORITY,RM_WIP_TOTAL,RM_PAY_HIST,RM_PAY_HIST_1,RM_PAY_HIST_2,RM_PAY_HIST_3,RM_PAY_HIST_4,RM_PAY_HIST_5,RM_PAY_HIST_6,RM_PAY_HIST_7,RM_PAY_HIST_8,RM_PAY_HIST_9,RM_PAY_HIST_10,RM_PAY_HIST_11,RM_COLLECT_NUM,RM_COLLECT_DAYS,RM_LAST_RCPT_DATE,RM_LAST_RCPT,RM_LAST_RCPT_1,RM_LAST_INV_DATE,RM_LAST_INV,RM_LAST_INV_1,RM_LAST_QUOTE_DATE,RM_LAST_JOB_DATE,RM_FIRST_JOB_DATE,RM_BAL4,RM_BAL4_1,RM_BAL4_2,RM_BAL4_3,RM_BAL3,RM_BAL3_1,RM_BAL3_2,RM_BAL3_3,RM_BAL2,RM_BAL2_1,RM_BAL2_2,RM_BAL2_3,RM_BAL1,RM_BAL1_1,RM_BAL1_2,RM_BAL1_3,RM_BAL0,RM_BAL0_1,RM_BAL0_2,RM_BAL0_3,RM_BAL_OWE,RM_BAL_OWE_1,RM_BAL_OWE_2,RM_BAL_OWE_3,RM_BAL_FUT,RM_BAL_FUT_1,RM_BAL_FUT_2,RM_BAL_FUT_3,RM_BAL_TOT,RM_BAL_TOT_1,RM_BAL_TOT_2,RM_BAL_TOT_3,RM_HAS_BAL,RM_PIC_PATH,RM_STOCK_VAL,RM_QUOTES_OUT,RM_QUOTES_VAL,RM_JOBS_OUT,RM_JOBS_VAL,RM_SALUT,RM_TITLE,RM_TYPE,RM_TERR,RM_CPO_PROF,RM_CFO_PROF,RM_STAFF,RM_TURNOVER,RM_SUPP,RM_COMPET,RM_OPERATIONS,RM_IDDET,RM_GOALS,RM_PRODUCTS,RM_COMPTN,RM_POTENT,RM_COMMENT,RM_PRIOR,RM_MANAG,RM_SPARE,RM_CYCLE_USE,RM_CYCLE,RM_CYCLE_DESC,RM_CYCLE_DATE,RM_CYCLE_TIME,RM_SPARE_LONG_1,RM_SPARE_LONG_2,RM_SPARE_LONG_3,RM_SPARE_DOUBLE_1,RM_SPARE_DOUBLE_2,RM_SPARE_DOUBLE_3,RM_SPARE_DOUBLE_4,RM_SPARE_CHAR_1,RM_SPARE_CHAR_2,RM_SPARE_CHAR_3,RM_SPARE_CHAR_4,RM_SPARE_CHAR_5,RM_JOB_OVERRUN,RM_COORDINATOR,RM_OVERDUE_LIMIT,RM_OVERDUE_AGING,RM_ALLOW_PARTIAL,RM_COLOUR,RM_GROUP_CUST,RM_SOP_LEAD_DAYS,RM_INTER_COY,RM_DEF_ACTION,RM_DEF_CHARGE,RM_DEF_STATUS,RM_DEF_SELECTION,RM_DEF_CHRG_DESP,RM_STYLE,RM_AS_AT_ERA,RM_CHECK_SUM,RM_CURRENT_WIP_QJ,RM_CURRENT_WIP_SO,RM_STD_TAX_X,RM_STD_TAX_X_1,RM_STD_TAX_X_2,RM_STD_TAX_X_3,RM_ESD_USERS,RM_ESD_ADMINISTRATOR,RM_ESD_EDIT_USERS,RM_EXT_REF,RM_PICKPACK_CHG_TYPE,RM_PICKPACK_CHG,RM_PICKPACK_CHG_1,RM_ORDER_PROCESS_CHG,RM_ORDER_PROCESS_CHG_1,RM_GRADING,RM_LEVEL_ID,RM_INVOICE_TYPE,RM_DISC_TERMS,RM_DISC_DAYS,RM_DISC_DAYS_2,RM_TERM_DAY_2,RM_CUT_OFF_DAY,RM_UID,oid
273,PF    ,2011-01-07 00:00:00,123044,PF    ,2011-01-07 00:00:00,124443,LRC000      ,0,Labrador Retriever Club                                                 ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,1,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Labrador Retriever Club             ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,2011-01-07 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100286,0FB47F9A-52BA-4CB1-9D16-300DD743F28C
274,SR    ,2011-01-14 00:00:00,102755,KH    ,2016-08-02 00:00:00,123513,TRA001      ,0,Training                                                                ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Training                            ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,2011-01-14 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,0.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100303,033C956A-585E-415E-8B7C-D59D70FB49C8
275,CM    ,2011-01-14 00:00:00,111839,ML    ,2017-02-07 00:00:00,150121,END002      ,0,Endeavour Foundation                                                    ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,1,                      ,                      ,                                    ,            ,0732667555            ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,BOQTRADING  ,CHEQ        ,                      ,                      ,Endeavour Foundation                ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,39,28,13,9,32,0,0,0,0,0,0,0,6,160,2014-05-02 00:00:00,6440.22000000,0.00000000,2017-01-19 00:00:00,0.00000000,0.00000000,2017-09-04 00:00:00,2014-03-06 00:00:00,2011-01-14 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,18,140759.90000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100304,D0997A05-AF94-4186-A2E9-F8A0B4B46A7B
276,SS    ,2011-01-19 00:00:00,153321,KH    ,2016-08-02 00:00:00,105901,ALC000      ,0,Australian Lawn Concepts                                                ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,55430145              ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Australian Lawn Concepts            ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,2011-01-19 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,2,1278.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100317,85333B65-23DA-4742-B00F-633FA229C85C
277,RP    ,2011-01-19 00:00:00,172740,SERV9 ,2016-10-31 00:00:00,155810,RAC000      ,0,RACQ                                                                    ,                                    ,17819                               ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,0733618336            ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,BOQTRADING  ,CHEQ        ,                      ,                      ,RACQ                                ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,8,20,9,17,25,12,11,6,14,4,52,17,89,1762,2014-08-01 00:00:00,440.42000000,0.00000000,2014-07-24 00:00:00,440.42000000,0.00000000,2014-05-23 00:00:00,2014-07-02 00:00:00,2011-03-07 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,99,697405.10000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.07000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100318,35FBD5BE-080B-499A-9609-65074126B382
278,RP    ,2011-01-20 00:00:00,185742,KH    ,2016-08-02 00:00:00,111637,DPM002      ,0,DPMA                                                                    ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,0732052525            ,                                    ,            ,                      ,            ,99          ,VIC         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,DPMA                                ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,2011-01-20 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,6615.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100324,20749EA7-EF99-45E2-AB27-1532F6E5B776
279,SS    ,2011-01-25 00:00:00,143959,KH    ,2016-08-02 00:00:00,105845,AJT000      ,0,AJT Prestige Cleaning                                                   ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,BOQTRADING  ,CHEQ        ,                      ,                      ,AJT Prestige Cleaning               ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,10,0,0,0,0,0,0,0,0,0,0,0,1,10,2011-02-10 00:00:00,176.00000000,0.00000000,2011-06-24 00:00:00,0.00000000,0.00000000,2011-01-27 00:00:00,2011-02-10 00:00:00,2011-02-10 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,224.17000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100331,E293ECC7-1F49-4124-95AC-16897F042D3D
280,PF    ,2011-01-27 00:00:00,185501,PF    ,2011-01-27 00:00:00,190003,ITR000      ,0,IT Relief                                                               ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,1,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Tammy                               ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,2011-01-27 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,847.06000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100340,D9439B9B-FDA2-4590-A91D-D316F5DE8738
281,SS    ,2011-02-02 00:00:00,145510,KH    ,2016-08-02 00:00:00,123330,TCC000      ,0,Toombul Junior Cricket Club                                             ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Toombul Junior Cricket Club         ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,2013-02-08 00:00:00,0.00000000,0.00000000,2011-02-02 00:00:00,2013-01-31 00:00:00,2011-02-04 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,557.28000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,-533.80000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100353,18DAF1DB-1432-4539-A6E3-8CEAB79D52E0
283,SP    ,2011-02-04 00:00:00,92333,KH    ,2016-08-02 00:00:00,113229,MBF001      ,0,Medical Benefits Fund                                                   ,MBF                                 ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,            ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Medical Benefits Fund               ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100363,DA4347A3-4605-403A-AE26-ADCED255D9F8
284,CM    ,2011-02-10 00:00:00,170720,KH    ,2016-08-02 00:00:00,113150,MAR001      ,0,Marlin Communications                                                   ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,            ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,BOQTRADING  ,CHEQ        ,                      ,                      ,Marlin Communications               ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,11,0,0,0,0,0,0,0,0,0,0,0,1,11,2011-02-11 00:00:00,3069.00000000,0.00000000,2011-01-31 00:00:00,3069.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100380,690DC0CA-EE56-46A4-BA4B-FB37D73A9FB5
